sep=;
eventid;year;month;day;country;country_txt;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;gname;gsubname;gname2;gsubname2;gname3;gsubname3;motive;guncertain1;individual;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;adatforras
MMR52103;2023;9;4;N/A;Myanmar;Southeast Asia;Sagaing;Kyauk Kone;22.253;95.0213;N/A;N/A;N/A;On 4 September 2023, in Kyauk Kone village of Yinmarbin township (Yinmarbin district, Sagaing region), joint forces of Union Liberation Front (ULF), Byatta Brothers Group, Dragon Brothers Task Force, MTOF: Monywa Truth of Force, Salingyi Spaceman drone Army, Spring Oath Guerrilla Force, A Mi Myay Special Task Force, and People's Defense Army - (PDA - YMB) carried out drone strikes with two rounds of 600 mm grenades (using DY -850) against the Myanmar military troops entering a village monastery at around 8 am. Casualties unknown.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ULF: Union Liberation Front;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Khit Thit Media; Mizzima; Myanmar Pressphoto Agency";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR119357;2023;9;4;N/A;Syria;Middle East;Deir ez Zor;Thiban;35.0114;40.5047;N/A;N/A;N/A;On 4 September 2023, a QSD-affiliated drone conducted airstrikes in Thiban in rural Deir ez Zor, killing a male civilian. 1 fatality.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;QSD: Syrian Democratic Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Airwars; SNHR";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MEX78676;2023;9;5;N/A;Mexico;North America;Michoacan de Ocampo;Chiquihuitillo;19.0083;-102.3454;N/A;N/A;N/A;On 5 September 2023, in Chiquihuitillo, Michoacan de Ocampo, members of an armed group attacked the community using drones charged with explosives. There were no injuries.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Mexico);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Milenio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MEX78677;2023;9;5;N/A;Mexico;North America;Michoacan de Ocampo;La Palma de Altamira;19.2898;-101.5906;N/A;N/A;N/A;On 5 September 2023, in La Palma de Altamira, Michoacan de Ocampo, members of an armed group attacked the community using drones charged with explosives. There were no injuries.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Mexico);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Milenio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR77687;2023;9;5;N/A;Myanmar;Southeast Asia;Mon;Paung;16.6175;97.4585;N/A;N/A;N/A;On 5 September 2023, in Pein Hne Taw village (Paung township, Thaton district, Mon state), a combined force of the KNLA, PDF (under the NUG), Ta Pin Shwe Htee Column (Unit-1) and unidentified drone teams and resistance forces continued to attack the Pein Hne Taw military base with a total of 42 drone bombs across three days (3, 4 and 5 September). There was a fatality and 5 injuries on the military side split across three days (3, 4 and 5 September), coded as 0 in this event.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Khit Thit Media;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR117743;2023;9;5;N/A;Syria;Middle East;Deir ez Zor;Deir-ez-Zor - Al Omal;35.3244;40.1422;N/A;N/A;N/A;On 5 September 2023, an unidentified drone targeted a pro-Iranian militia-affiliated weapons storage facility in the city of Deir-ez-Zor - Al Omal neighborhood with airstrikes, killing and injuring several pro-Iranian militia members and destroying the facility. The drone is believed to be affiliated with either Israeli or Global Coalition members. Unknown fatalities coded to 10.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;10;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Facebook; SHAAM; SOHR";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR52239;2023;9;7;N/A;Myanmar;Southeast Asia;Kayin;Thin Gan Nyi Naung;16.6937;98.3917;N/A;N/A;N/A;On 7 September 2023, in Thin Gan Nyi Naung village (Myawaddy township, Myawaddy district, Kayin state), unknown local People's Defense Force groups attacked the Thin Gan Nyi Naung security checkpoint at the village exit with a bomb attached to a drone. A military soldier was killed.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Anti-Coup Armed Group;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Democratic Voice of Burma; Karen Information Center News";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR51889;2023;9;7;N/A;Myanmar;Southeast Asia;Kayin;Kamarmaung;17.3469;97.6529;N/A;N/A;N/A;On 7 September 2023, in Kamarmaung town (Hpapun township, Hpapun district, Kayin state), a combined force of the KNLA, Hpapun District PDF and the Bridge 1 - Bridge drone Force attacked the town general administration office meeting hall with drone bombs at 10:15 am. Three bombs exploded and killed the local administrator from the Hpapun town No.4 ward who was attending a meeting in the office.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Democratic Voice of Burma; Eleven Media Group; Karen Information Center News; VOA";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR117744;2023;9;7;N/A;Syria;Middle East;Dara;Yadudeh;32.6689;36.06;N/A;N/A;N/A;On 7 September 2023, a drone by an unknown military forces threw a grenade at a house in Yadudeh town in Dara countryside, without causing any casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Dar'a 24; SHAAM";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ48556;2023;9;9;N/A;Iraq;Middle East;Al Sulaymaniyah;Basawe;35.9308;45.3531;N/A;N/A;N/A;On 9 September 2023, an unidentified drone carried out an airstrike in the vicinity of Basawe village in Mawat district, Al Sulaymaniyah. The attack set the targeted mountainous area ablaze. There were no casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"ROJ News; Rudaw";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ48557;2023;9;9;N/A;Iraq;Middle East;Erbil;Jabal Biradawst;36.736;44.3903;N/A;N/A;N/A;On 9 September 2023, an unknown drone targeted 4 Turkish army positions in Jabal Biradawst, Erbil. Unknown casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Iraq);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Al Maloomah;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ48558;2023;9;9;N/A;Iraq;Middle East;Erbil;Barmiza;36.9971;44.4244;N/A;N/A;N/A;Around 9 September 2023, Turkish military base in Bermize (Barmiza) village in Bradost region of Erbil was targeted by drone strikes carried out by an unidentified group. Casualties unknown.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Iraq);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ROJ News;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ48559;2023;9;9;N/A;Iraq;Middle East;Erbil;Bradost;36.9812;44.6618;N/A;N/A;N/A;Around 9 September 2023, Turkish military bases in Nawrubarok and Derya Sor villages (Kurdish names) in Bradost region of Erbil was targeted by drone strikes carried out by an unidentified group. Casualties unknown.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Iraq);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ROJ News;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SOM48404;2023;9;10;N/A;Somalia;Eastern Africa;Lower Shabelle;Awdheegle;1.9833;44.8333;N/A;N/A;N/A;On 10 September 2023, international forces, (coded as unidentified military forces) conducted at least two drone attacks against suspected Al Shabaab in Awdheegle village (Afgooye, Lower Shabelle). Casualties Unknown.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Undisclosed Source;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR117828;2023;9;11;N/A;Syria;Middle East;Deir ez Zor;Abu Hamam;34.8351;40.6682;N/A;N/A;N/A;On 11 September 2023, a QSD-affiliated drone targeted a house suspected to belong to a local militant and a civilian-affiliated vehicle in Abu Hamam town in eastern rural Dara with airstrikes, injuring a man and child. QSD continues to target local militants suspected of having supported Tribal and Clan Forces during recent clashes with QSD. There were no fatalities.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;QSD: Syrian Democratic Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"SHAAM; SOHR; The Euphrates Post";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
ECU10654;2023;9;12;N/A;Ecuador;South America;Guayas;Guayaquil - Pascuales;-2.0532;-79.9511;N/A;N/A;N/A;On 12 September 2023, in Guayaquil - Pascuales (Guayas), a remotely controlled drone with explosives blew up and caused material damage in the La Roca maximum security prison. There were no casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Gang (Ecuador);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Diario Extra (Ecuador); Ecuador Comunicacion; El Diario (Ecuador); La Republica (Ecuador)";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR52633;2023;9;13;N/A;Myanmar;Southeast Asia;Mon;Thaton;16.9187;97.37;N/A;N/A;N/A;On 13 September 2023, in Thaton township (Thaton district, Mon state), a combined force of the KNLA and the Federal Wings attacked the Nat Gyi base of the Border Guard Force with bombs attached to drones twice. A BGF troop was killed and eight others sustained injuries.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Karen Information Center News; Khit Thit Media";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR77939;2023;9;16;N/A;Myanmar;Southeast Asia;Kayin;Kyainseikgyi;16.0408;98.1232;N/A;N/A;N/A;On 16 September 2023, in Kyainseikgyi township (Kawkareik district, Kayin state), joint forces of the Karen National Liberation Army (KNLA) and a local PDF carried out drones trikes using about 100 rounds of 81 mm and 60 mm grenades against the Myanmar military troops and Border Guard Forces advancing toward Ah Lel Takhon Taing. The Myanmar military troops from LIB-2 No. 318 artillery battalion responded by firing heavy artillery shells. At least ten military soldiers died and several others were injured in the drone strikes over seven days of drone strikes between 16 and 22 September. Ten fatalities were split across 7 events and coded 2 for this event.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Democratic Voice of Burma; Khit Thit Media";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR52940;2023;9;17;N/A;Myanmar;Southeast Asia;Kayin;Kyainseikgyi;16.0408;98.1232;N/A;N/A;N/A;On 17 September 2023, in Kyainseikgyi township (Kawkareik district, Kayin state), joint forces of the Karen National Liberation Army (KNLA) and local PDF carried out drones trikes using about 100 rounds of 81 mm and 60 mm grenades against the Myanmar military troops and Border Guard Forces advancing toward Ah Lel Takhon Taing. The Myanmar military troops from LIB-2 No. 318 artillery battalion responded by firing heavy artillery shells. At least ten military soldiers died and several others were injured in the drone strikes over seven days of drone strikes between 16 and 22 September. Ten fatalities were split across 7 events and coded 2 for this event.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Democratic Voice of Burma; Khit Thit Media";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR52941;2023;9;18;N/A;Myanmar;Southeast Asia;Kayin;Kyainseikgyi;16.0408;98.1232;N/A;N/A;N/A;On 18 September 2023, in Kyainseikgyi township (Kawkareik district, Kayin state), joint forces of the Karen National Liberation Army (KNLA) and local PDF carried out drones trikes using about 100 rounds of 81 mm and 60 mm grenades against the Myanmar military troops and Border Guard Forces advancing toward Ah Lel Takhon Taing. The Myanmar military troops from LIB-2 No. 318 artillery battalion responded by firing heavy artillery shells. At least ten military soldiers died and several others were injured in the drone strikes over seven days of drone strikes between 16 and 22 September. Ten fatalities were split across 7 events and coded 2 for this event.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Democratic Voice of Burma; Khit Thit Media";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR52942;2023;9;19;N/A;Myanmar;Southeast Asia;Kayin;Kyainseikgyi;16.0408;98.1232;N/A;N/A;N/A;On 19 September 2023, in Kyainseikgyi township (Kawkareik district, Kayin state), joint forces of the Karen National Liberation Army (KNLA) and local PDF carried out drones trikes using about 100 rounds of 81 mm and 60 mm grenades against the Myanmar military troops and Border Guard Forces advancing toward Ah Lel Takhon Taing. The Myanmar military troops from LIB-2 No. 318 artillery battalion responded by firing heavy artillery shells. At least ten military soldiers died and several others were injured in the drone strikes over seven days of drone strikes between 16 and 22 September. Ten fatalities were split across 7 events and coded 1 for this event.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Democratic Voice of Burma; Khit Thit Media";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR52943;2023;9;20;N/A;Myanmar;Southeast Asia;Kayin;Kyainseikgyi;16.0408;98.1232;N/A;N/A;N/A;On 20 September 2023, in Kyainseikgyi township (Kawkareik district, Kayin state), joint forces of the Karen National Liberation Army (KNLA) and local PDF carried out drones trikes using about 100 rounds of 81 mm and 60 mm grenades against the Myanmar military troops and Border Guard Forces advancing toward Ah Lel Takhon Taing. The Myanmar military troops from LIB-2 No. 318 artillery battalion responded by firing heavy artillery shells. At least ten military soldiers died and several others were injured in the drone strikes over seven days of drone strikes between 16 and 22 September. Ten fatalities were split across 7 events and coded 1 for this event.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Democratic Voice of Burma; Khit Thit Media";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
MMR52944;2023;9;21;N/A;Myanmar;Southeast Asia;Kayin;Kyainseikgyi;16.0408;98.1232;N/A;N/A;N/A;On 21 September 2023, in Kyainseikgyi township (Kawkareik district, Kayin state), joint forces of the Karen National Liberation Army (KNLA) and local PDF carried out drones trikes using about 100 rounds of 81 mm and 60 mm grenades against the Myanmar military troops and Border Guard Forces advancing toward Ah Lel Takhon Taing. The Myanmar military troops from LIB-2 No. 318 artillery battalion responded by firing heavy artillery shells. At least ten military soldiers died and several others were injured in the drone strikes over seven days of drone strikes between 16 and 22 September. Ten fatalities were split across 7 events and coded 1 for this event.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;KNU/KNLA: Karen National Union/Karen National Liberation Army;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Democratic Voice of Burma; Khit Thit Media";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
